name,code,count,confidence,category,manual_code,encoder,correct
carciofi madrigal italia i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi mammole italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
f&v carciofi tema ii al pz.,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi violetti vass.italia ii ct,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi mammole rosse italia i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
carciofi thema or.italia i cat.,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
violi cuori di carciofo 4 pz,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita funghi champignon affettati 300 g,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita funghi pleurotus italia 500 g,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita funghi champignon bianco italia 500 g,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
funghi champignon bianco italia 500 g percorso qualita conad,01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita funghi champignon bianco italia 300 g,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita funghi champignon bianco italia cal. fiorone 500 g,01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
funghi champ.bistecca vs.300g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
sapori & idee conad percorso qualita funghi coltivati affettati 200 g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
funghi misti trifolati gr.250,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
funghi portobello vass 300g it.i ct,01.1.7.4,6,1.0,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
funghi cardoncelli vass.200g.i cat,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
funghi affettato cpq ita vs.300g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
"conad percorso qualita funghi pleurotus coltivati italia 0,500 kg",01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
funghi pioppini vass.200g it.i cat,01.1.7.4,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,True
mr. fungo pioppino 250 g,01.1.7.1,4,0.6666666666666666,ortofrutta verdure,01.1.7.4,intfloat/e5-mistral-7b-instruct,False
aromi da brodo ita vasc.300g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
menta ita cpq vasch.30g,01.1.6.5,4,0.6666666666666666,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
peperoncino rosso a mazzi 80g,01.1.7.2,6,1.0,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
peper.piccante 100g italia i cat,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
peperoncini piccanti vs 80g.ita.ic,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
peperoncino piccante 100g,01.1.7.2,4,0.6666666666666666,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
peperoncino piccante x 10 pz italia,01.1.7.2,6,1.0,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
conad percorso qualita le erbe aromatiche erba cipollina 30 g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
spianata piccante centro carni sila,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola tagliere delle tradizioni,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
golfera il golfetta,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
speck tagliere delle tradizioni,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame napoli dolce galbani,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto gran biscotto rovagnati,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta stagionata coppata sgrassata- sal aurora,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola punta d'anca igp s&d,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto crudo take away,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame milano take away,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
rosa dell'angelo prosciutto cotto nostrano,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
golfetta salame golfera,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad prosciutto cotto di alta qualita nazionale circa 9 kg,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto di alta qualita conad,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
rosa dell'angelo bresaola origine italia,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
rosa dell'angelo pancetta nostrana,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame ungherese galbani,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad bresaola della valtellina i.g.p. punta d'anca,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella bologna igp esselusso veroni,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame napoli take away,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella santo villani con pist.,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame napoli fiorucci,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame milano galbani,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella tagliere d/tradizioni,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad mortadella bologna igp,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta steccata salumificio piroli,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame felino cavalier boschi,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame piccante tagliere tradizioni,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta a fette di suino,01.1.2.3,6,1.0,carne suina,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto per toast conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola della valtellina igp punta d'anca sapori & dintorni conad,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto praga coscia suino italiano gardani qualitaoro,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta tesa tranci valtiberino,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad pancetta piacentina dop,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad prosciutto cotto di alta qualita circa 7 kg,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella bologna casa modena .,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
rosa dell'angelo mortadella,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto alta qualita',01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta fresca di suino senza cotenna,01.1.2.3,6,1.0,carne suina,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola manzo igp sap.&dint.t.away,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella bologna igp conad,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola punta d'anca take away,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto parmacotto alta qualita,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta artigianale sapori & dintorni,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame napoli tagliere d/tradizioni,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella bologna i.g.p. con pistacchio casa modena,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad salame cacciatore italiano dop,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola equina salumificio francia corta,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto crudo di parma dop s&d 20 mesi disossato,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame milano citterio,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta affumicata moser .,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame spianata piccante s.vincenzo,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
castello salame milano citterio,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto di alta qualita parmacotto,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame contadino pistacchio,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto san giovanni capitelli,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella suprema fiorucci,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
rosa dell'angelo salame felino igp,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta arrotol.picc.san vincenzo,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salamella ariccina cioli dolce,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame napoli franchi,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto pallina fiorucci,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame cascina bortolotti .,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella take away,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella fiorucci suprema con pistacchi,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame pirolo filzetta salumificio pirolo,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella santo villani special,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
guanciale  stagionato aromatizzato fumagalli,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame fresco di suino a fette .,01.1.2.3,6,1.0,carne suina,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta di calabria dop picc.madeo,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame ungherese villani,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto crudo parma dop s&d devodier stagionatura 24 mesi,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta affumicata salumificio trentino,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salamella ariccina cioli piccante,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
capocollo piccante,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
deli prosciutto cotto delicato di alta qualita rovagnati,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
capocollo dolce madeo s.v.,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
"salame ""pistacchio"" renzini s.v.",01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto alta qualita gelsomino riva,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta coppata nazionale villani,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella galbanella augustissima,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto alta qualitat.a.,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame felino igp - intero sapori & dintorni,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola punta danca take away,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosciutto cotto nazionale premium gardani,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta piacentina dop sapori & dintorni conad,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salamella ariccina cioli affumicato,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame ungherese citterio,01.1.2.3,6,1.0,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola danca i.g.p.rigamonti .,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
rosa dell'angelo prosciutto crudo 30 mesi,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella bologna igp con pistacchio casa modena,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi freschi,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame felino tronchetto boschi .,01.1.2.3,6,1.0,formaggi e salumi salumi stagionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad strolghino 0.090 kg,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad speck alto adige igp 500 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta dolce cubetti 2 x 100 g conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad mortadella bologna igp 750 g,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad tagliere emiliano prosciutto crudo - coppa - salame felino igp 0.120 kg,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
prosc.crudo tagliere d/tradizioni,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad freschi & convenienti speck alto adige igp 90 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
pancetta affumicata cubetti 200 g conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
negroni salame milano 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
citterio sofficette pancetta arrotolata 80 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad prosciutto di san daniele dop stagionatura minima 16 mesi 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
fratelli beretta bacon fette pancetta affumicata 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad mortadella bologna igp spicchio 300 g,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
fratelli beretta salamini snack salamini classici & taralli 60 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
negroni cotto in cubetti 120 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
bresaola valt.igp fr.&soffici conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
coppa 110 g sapori & dintorni conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
conad freschi & convenienti bresaola della valtellina i.g.p. 90 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
aia aequilibrium petto di pollo cotto al forno 140 g,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
freschi & soffici prosciutto crudo stagionato 60 g conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
casa modena gran goloso salame rustico 80 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
culatello t.a.sapori&dintorni 90g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
citterio tagliofresco il salame di milano l'originale 70 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
freschi & soffici bresaola della valtellina i.g.p. 60 g conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
mortadella bologna igp 500 g conad,01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
senfter speck alto adige igp gusto delicato 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
citterio sofficette prosciutto crudo 60 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
"sapori & dintorni conad prosciutto di san daniele dop stagionatura minima 16 mesi 0,110 kg",01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
"sapori & dintorni conad mortadella 0,120 kg",01.1.2.3,4,0.6666666666666666,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
aia aequilibrium bresaola di tacchino 100 g,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
salame milano vasc.fres.&conv.conad,01.1.2.3,6,1.0,formaggi e salumi salumi confezionati,01.1.2.3,intfloat/e5-mistral-7b-instruct,True
