name,category,manual_code,correct_option,correct_n,llm,prediction,match
pesche gialle italia cal. aa cat. i,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesche bianche italia cal. aa cat. i,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.3,True
pesche percoche a spagna 3x5 i cat,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.3,False
f&v nettarine cl b al kg,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesca bianca cpq cat.i cal.aa orig.italia,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.3.4,False
pesca bianca cat.i cal.a orig.spagna,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.4,False
pesche bianche spagna aa i cat.,ortofrutta frutta fresca,01.1.6.3,True,3,mistral:latest,01.1.6.2,False
pesca noce gialle cat.i cal.aa orig.cile,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.6.2,False
pesche gialle cal.aa spagna i ct,ortofrutta frutta fresca,01.1.6.3,True,7,mistral:latest,01.1.6.2,False
nettarine gialle it i  b kg1,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.2,False
f&v pesca gialla i scelta cal a al kg,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.3.1,False
pesca noce gialla cat.i cal.a orig.spagna,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.2,False
pesche nettarine bianche italia cal. aa cat. i,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.3,True
pesca noce bianca cpq cat.i cal.aa orig.italia,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.5,False
pesche noci p.gialla cl.a cpq.it.ic,ortofrutta frutta fresca,01.1.6.3,True,12,mistral:latest,01.1.6.3,True
pesche bianche italia cal. a cat. i,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.3,True
pesca noce bianca i aa cpq pd.,ortofrutta frutta fresca,01.1.6.3,True,4,mistral:latest,01.1.6.4,False
conad percorso qualita pesche gialle,ortofrutta frutta fresca,01.1.6.3,True,7,mistral:latest,01.1.6.5,False
percorso qualita pesche nettarine gialle italia cal. aa cat. i conad,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesche bianche cal.a cpq ita.i cat,ortofrutta frutta fresca,01.1.6.3,True,3,mistral:latest,01.1.6.3,True
pesca noce bianca cat.i cal.a orig.spagna,ortofrutta frutta fresca,01.1.6.3,True,7,mistral:latest,01.1.3.1,False
sapori & dintorni conad percorso qualita pesche saturnia delle colline marchigiane italia cal.a 500g,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.5,False
pesca gialla cat.i cal.a orig.italia,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.3.1,False
pesche bianche italia cal. aaa cat. i,ortofrutta frutta fresca,01.1.6.3,True,7,mistral:latest,01.1.6.3,True
pesche tabacchiere bianche italia cal. aa cat. i,ortofrutta frutta fresca,01.1.6.3,True,3,mistral:latest,01.1.6.3,True
f&v pesca bianca bivona cti cl b kg 1,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.3.1,False
pesche bianche aaa terre sabine italia i cat,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.7.2,False
pescabivona i  a ita igp cs.1kg,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.6.1,False
f&v pesca bianca ct i al kg,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.1,False
conad percorso qualita pesche bianche maria bianca italia cal. b 1000 g,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.3,True
pesca bianca saturnia cat.i cal.aa orig.italia,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.3.1,False
f&v pesca tabacchiera i scelta al kg,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
pesche noci conf kg.1,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.3,True
pesca gialla cat.i cal.a orig.spagna,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.1,False
f&v pesca tabacchiera i gialla al kg,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.7.2,False
pesche percoche italia cal. a cat. i,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.6.3,True
f&v pesca bianca di bivona cl a al kg,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.7.2,False
pesche gialle cal.24/26 it.ii cat,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesca gialla (percoche) cat.i cal.aa orig.italia,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.6.2,False
nettarine b.piatte  i a ita 600g,ortofrutta frutta fresca,01.1.6.3,True,3,mistral:latest,01.1.6.2,False
pesca tabacchiera b 500g ita.i cat,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.1,False
pesca noce bianca  i  aa esp.pd.,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.3,True
pesche gialle italia cal. a cat. i,ortofrutta frutta fresca,01.1.6.3,True,7,mistral:latest,01.1.6.3,True
pesche bianche aaa italia 4x6 icat,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
conad percorso qualita nettarine bianche romagna red italia cal. b 1000 g,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
pesca bianca cpq cat.i cal.a orig.italia,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.3.4,False
pesche gialle bio italia ii categoria gr 750,ortofrutta frutta e verdure biologiche,01.1.6.3,True,11,mistral:latest,01.1.6.3,True
pesche gialle cal.a/aa it.ii cat,ortofrutta frutta fresca,01.1.6.3,True,12,mistral:latest,01.1.6.3,True
pesca di leonforte igp aa sic.it.ic,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.4.5,False
pesche gialle  italia i categoria,ortofrutta frutta fresca,01.1.6.3,True,11,mistral:latest,01.1.6.3,True
pesca percoche i  a esp pd.,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
pesca tabacchiera cal.aa spagna i c,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.4.5,False
pesche bianche cal.b italia i cat,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.7.2,False
pesca noce gialla i  aaa ita cpq,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
pesca percoche aa spagna i cat,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.3,False
pesche nettarine gialle italia cal. a cat. ii,ortofrutta frutta fresca,01.1.6.3,True,11,mistral:latest,01.1.6.3,True
pesche nettarine gialle italia cal. aa cat. i,ortofrutta frutta fresca,01.1.6.3,True,11,mistral:latest,01.1.6.3,True
pesche percoche cal.aa spagna icat.,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.6.3,True
pesca saturnia s&d gr.500,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.3.1,False
pesche noci gialle i aa cile,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesca bianca saturnia cat.i cal.a orig.spagna,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.3.1,False
pesca tabacchiera cal.a 500g it.ict,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.6.1,False
pesca noce gialla i a ita cpq,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
pesca gialla i aaa ita cpq pd.,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
pesca gialla cat i cal aaa orig.ita,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.1,False
pesche nettarine gialle italia cal. a cat. i,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
pesca noce gialla cat i cal aaa orig. ita,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.6.2,False
pesche gialle cal.a italia i cat,ortofrutta frutta fresca,01.1.6.3,True,7,mistral:latest,01.1.6.3,True
pesche bianche i  aa esp,ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.2,False
pesche gialle italia cal. aaa cat. ii,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesche gialle cal.a conad p.q.it.ic,ortofrutta frutta fresca,01.1.6.3,True,12,mistral:latest,01.1.6.3,True
pesche nettarine gialle italia cal. c cat. i,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
percorso qualita pesche nettarine gialle italia cal. a cat. i conad,ortofrutta frutta fresca,01.1.6.3,True,6,mistral:latest,01.1.6.2,False
pesche bianche italia cal. b cat. i,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
f&v pesca percoca ct i cal aa al kg,ortofrutta frutta fresca,01.1.6.3,True,4,mistral:latest,01.1.6.1,False
pesche bianche cal.a italia i cat,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.7.2,False
pesca bianca i  aa ita (saturnia),ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.3.1,False
pesche gialle cat.i cal.aa orig.italia,ortofrutta frutta fresca,01.1.6.3,True,11,mistral:latest,01.1.6.3,True
pesche noci  it.i cat,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
pesca noce gialla i a ita,ortofrutta frutta fresca,01.1.6.3,True,1,mistral:latest,01.1.6.1,False
pesche gialle b ces.ap.3x4 spa.ict,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.3,True
pesche gialle  conad pq italia i categoria,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
pesche bianche cat.i cal.a orig.spagna,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.7.2,False
f&v nettarine gialle it i b kg 1,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.2,False
f&v pesca tabacchiera ii scelta al kg,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.7.2,False
pesca tabacchiera cal.a italia ic*,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
f&v pesche percoche gialle cl a al kg,ortofrutta frutta fresca,01.1.6.3,True,12,mistral:latest,01.1.6.3,True
conad cpq pesche gialle ct i cl aa al kg,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesche tabacchiera cal.a it i cat,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.1,False
pesca percoca ct i cal aa al kg,ortofrutta frutta fresca,01.1.6.3,True,4,mistral:latest,01.1.6.2,False
pesca gialla percoche cat.i cal.aa origine italia,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.6.2,False
f&v pesca bianca cti cl b al kg,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.4,False
pesca gialla i a ita cpq,ortofrutta frutta fresca,01.1.6.3,False,0,mistral:latest,01.1.3.1,False
pesche gialle b s.africa i cat,ortofrutta frutta fresca,01.1.6.3,True,3,mistral:latest,01.1.6.1,False
pesca b. i b ita cs.1kg(saturnia),ortofrutta frutta fresca,01.1.6.3,True,5,mistral:latest,01.1.6.1,False
**pesche noci cal.aa/aaa rinfusa,ortofrutta frutta fresca,01.1.6.3,True,4,mistral:latest,01.1.6.3,True
conad cpq pesche gialle conf. kg.1,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
pesche gialle camp.800g valf.it.ict,ortofrutta frutta fresca,01.1.6.3,True,10,mistral:latest,01.1.6.3,True
pesche noci p.gialla cal.c it.i cat,ortofrutta frutta fresca,01.1.6.3,True,9,mistral:latest,01.1.6.3,True
pesche percoche aaa italia i categoria,ortofrutta frutta fresca,01.1.6.3,True,4,mistral:latest,01.1.6.3,True
conad cpq pesche bianche ct i cl a al kg,ortofrutta frutta fresca,01.1.6.3,True,8,mistral:latest,01.1.6.3,True
pesche tabacchiere saturnia sapori e dintorni italia i,ortofrutta frutta fresca,01.1.6.3,True,2,mistral:latest,01.1.6.3,True
pesche gialle cat ii ita,ortofrutta frutta fresca,01.1.6.3,True,12,mistral:latest,01.1.6.3,True
giravolte fingerfood bocconcini di patate con speck e formaggio 170 g,formaggi e salumi salumi confezionati,01.1.2.5,False,0,mistral:latest,01.1.9.1,False
conad verso natura veg zuppa toscana 620 g,ortofrutta verdure,01.1.9.1,True,6,mistral:latest,01.1.9.1,True
colfiorito zuppa d'orzo e legumi 400 g,ortofrutta legumi e cereali,01.1.9.1,True,1,mistral:latest,01.1.7.3,False
conad verso natura veg minestrone di verdure 620 g,ortofrutta verdure,01.1.9.1,True,6,mistral:latest,01.1.9.1,True
conad verso natura veg vellutata patate e porri con crostini croccanti 365 g,ortofrutta verdure,01.1.9.1,True,4,mistral:latest,01.1.9.1,True
"bonduelle cereallegre farro alla mediterranea con ""feta dop"" 200 g",ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.1.5,False
conad verso natura bio zuppa con farro biologica 300 g,ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.1.1,False
bonduelle cereallegre cous cous delizioso 200 g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.1.5,False
conad verso natura veg zuppa contadina 620 g,ortofrutta verdure,01.1.9.1,True,6,mistral:latest,01.1.7.9,False
conad verso natura veg farro e orzo con verdure 200 g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.1.5,False
conad verso natura veg cous cous 200 g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.1.5,False
conad verso natura veg passato di verdure 620 g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.9,False
conad verso natura veg vellutata zucca e carote con crostini croccanti 365 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.9,False
bonduelle cereallegre riso venere sfizioso 200 g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,99.9.9.9,False
patate cotte a vapore 500 g conad,ortofrutta verdure,01.1.9.1,True,1,mistral:latest,01.1.7.5,False
dimmidisi le zuppe fresche vellutata di patate e porri 620 g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.9,False
bonta di stagione le invernali vellutata di carciofi con patate 350 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.1,False
bonta di stagione le invernali zuppa di cicoria con patate e ceci 350 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.3,False
dimmidisi il burger fresco bocconcini con spinaci e patate 200 g,ortofrutta verdure,01.1.2.5,False,0,mistral:latest,01.1.7.8,False
pure' patate conformaggi bonta di stagione gr 420,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.9,False
vellutata patate e porri con crostini croccanti 365 g verso natura veg conad,ortofrutta verdure,01.1.9.1,True,8,mistral:latest,01.1.7.9,False
bis patate e fagiolini cot.vap.250g,ortofrutta verdure,01.1.9.1,True,4,mistral:latest,01.1.7.8,False
patate cotta vapore tura 250g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.5,False
patate cotte al forno 200g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.8,False
"bonta di stagione le estive gazpacho con peperoni, pomodori e cetrioli 350 g",ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.4,False
tris melanz/zucch/peper.grigl.200g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.4,False
melanzane al forno tura 200g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.2,False
dimmidisi il burger fresco con quinoa e zucchine grigliate 200 g,ortofrutta verdure,01.1.9.1,True,5,mistral:latest,01.1.7.9,False
zucchine cotta vapore tura 250g,ortofrutta verdure,01.1.9.1,True,5,mistral:latest,01.1.7.9,False
zucchina grigliata riverfrut 250g,ortofrutta verdure,01.1.9.1,True,5,mistral:latest,01.1.7.2,False
risotto c/zucch.e zafferano 200g,ortofrutta verdure,01.1.9.1,True,5,mistral:latest,01.1.1.5,False
dimmidisi il burger fresco con quinoa e zucchine grigliate 2 x 100 g,ortofrutta verdure,01.1.2.5,False,0,mistral:latest,01.1.7.9,False
dimmidisi il mini burger fresco con piselli e spinaci 4 x 50 g,ortofrutta verdure,01.1.2.5,False,0,mistral:latest,01.1.7.4,False
"dimmidisi il mini burger fresco con carote, piselli e miglio 4 x 50 g",ortofrutta verdure,01.1.2.5,False,0,mistral:latest,01.1.7.4,False
ceci farro riso piselli 250g p.pron,ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.1.1,False
vellutata piselli it 180gr colfior,ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.7.3,False
misto carote piselli birolli 300g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.4,False
vellutata di piselli e zucchine con ricotta bonta di stagione gr 350,ortofrutta verdure,01.1.9.1,True,5,mistral:latest,01.1.7.3,False
vellutata di piselli italia 180g,ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.7.3,False
vell.di pisel./zucch/ricot.bds 350g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.2,False
vellutata di piselli gr.180 colf.,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.3,False
piselli saporiti 300g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.3,False
cottin tavola ortaggi grigliati peperoni grigliati 250 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.1,False
cime di rapa e peperonc vapore 250g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.3,False
peperone grigliato riverfrut 250g,ortofrutta verdure,01.1.9.1,True,1,mistral:latest,01.1.7.2,False
peperoni al forno tura 200g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.9,False
"colfiorito rapidebonta orzo, farro, fagioli neri, lenticchie e kamut 250 g",ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.1.5,False
dimmidisi le zuppe fresche pasta e fagioli 620 g,ortofrutta verdure,01.1.9.1,True,4,mistral:latest,01.1.9.1,True
"colfiorito piatto fatto lenticchie, fagioli neri, orzo, farro, grano duro 250 g",ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.7.6,False
nuova terra voglio riscoprire zuppa con fagioli rossi 160 g,ortofrutta legumi e cereali,01.1.9.1,False,0,mistral:latest,01.1.7.3,False
cicoria cotta vapore tura 250g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.1,False
cicoria lessata la campagnola,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.4,False
zuppa di cicoria pat.ceci bds 350g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.4,False
cicoria lessata la campagnola gr250,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.1,False
bonta di stagione riso & verdure carciofi e radicchio 300 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.1,False
risotto carciofi/radicchio bds 300g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.1,False
spinaci al vapore 300g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.1,False
spinaci cotta vapore tura 250g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.1,False
spinaci vapore birolli 300g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.1,False
dimmidisi il burger fresco bocconcini con spinaci e patate 12 bocconcini 200 g,ortofrutta verdure,01.1.2.5,False,0,mistral:latest,01.1.7.8,False
dimmidisi il burger fresco con spinaci e patate 2 x 100 g,ortofrutta verdure,01.1.2.5,False,0,mistral:latest,01.1.2.2,False
bietola cotta vapore tura 250g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.2,False
bietola lessata la campagnola,ortofrutta verdure,01.1.9.1,True,5,mistral:latest,01.1.7.1,False
conad mix & gusta mozzarella pomodoro datterino crostini 135 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.2,False
"""vellutata pomodoro""""mutti"""" 550g.""",ortofrutta verdure,01.1.9.1,True,1,mistral:latest,01.1.7.9,False
zuppa cavolo nero bio alce nero580g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.9,False
bis cavolfiore/broccol.cot.vap.250g,ortofrutta verdure,01.1.9.1,True,1,mistral:latest,01.1.7.1,False
cavoletti bruxel.c.vapore tura 250g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.1,False
zuppa cavolo nero alce nerobio 580g,ortofrutta verdure,01.1.9.1,True,1,mistral:latest,01.1.9.1,True
cottin tavola ortaggi al vapore tris di cavoli al vapore 250 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.9,False
cavolfiore a vapore birolli 300g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.1,False
il melograno cavolo verza pronto 450 g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.2,False
tris di cavoli al vapore  250g,ortofrutta verdure,01.1.9.1,True,2,mistral:latest,01.1.7.1,False
cavolini brux.vapore birolli 300g,ortofrutta verdure,01.1.9.1,True,1,mistral:latest,01.1.7.1,False
cottin tavola ortaggi grigliati finocchi grigliati 230 g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.1,False
finocchio grigliato riverfrut 230g,ortofrutta verdure,01.1.9.1,False,0,mistral:latest,01.1.7.1,False
finocchi cotta vapore tura 250g,ortofrutta verdure,01.1.9.1,True,3,mistral:latest,01.1.7.1,False
