original_index,name,category,manual_code,correct_option,correct_n,llm,prediction,match
4681,salame felino igp - intero sapori & dintorni,formaggi e salumi salumi stagionati,01.1.2.3,True,5,qwen2.5:32b,01.2.9.0,False
4682,bresaola punta danca take away,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4683,prosciutto cotto nazionale premium gardani,formaggi e salumi salumi freschi,01.1.2.3,True,10,qwen2.5:32b,15.3.2.0,False
4684,pancetta piacentina dop sapori & dintorni conad,formaggi e salumi salumi stagionati,01.1.2.3,True,9,qwen2.5:32b,15.3.2.0,False
4685,salamella ariccina cioli affumicato,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,11.1.2.1,False
4686,salame ungherese citterio,formaggi e salumi salumi freschi,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4687,bresaola danca i.g.p.rigamonti .,formaggi e salumi salumi stagionati,01.1.2.3,True,7,qwen2.5:32b,15.3.2.0,False
4688,rosa dell'angelo prosciutto crudo 30 mesi,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,15.3.2.0,False
4689,mortadella bologna igp con pistacchio casa modena,formaggi e salumi salumi freschi,01.1.2.3,True,8,qwen2.5:32b,01.2.9.0,False
4690,salame felino tronchetto boschi .,formaggi e salumi salumi stagionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4691,sapori & dintorni conad strolghino 0.090 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4692,sapori & dintorni conad speck alto adige igp 500 g,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,01.1.9.9,False
4693,pancetta dolce cubetti 2 x 100 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.2.9.0,False
4694,conad mortadella bologna igp 750 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,13.1.1.1,False
4695,sapori & dintorni conad tagliere emiliano prosciutto crudo - coppa - salame felino igp 0.120 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.9.9,False
4696,prosc.crudo tagliere d/tradizioni,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.2.2,False
4697,conad freschi & convenienti speck alto adige igp 90 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.2.2,False
4698,pancetta affumicata cubetti 200 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.2.9.0,False
4699,negroni salame milano 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4700,citterio sofficette pancetta arrotolata 80 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4701,sapori & dintorni conad prosciutto di san daniele dop stagionatura minima 16 mesi 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4702,fratelli beretta bacon fette pancetta affumicata 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,01.1.2.2,False
4703,conad mortadella bologna igp spicchio 300 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,13.1.1.1,False
4704,fratelli beretta salamini snack salamini classici & taralli 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4705,negroni cotto in cubetti 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4706,bresaola valt.igp fr.&soffici conad,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.2.2,False
4707,coppa 110 g sapori & dintorni conad,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4708,conad freschi & convenienti bresaola della valtellina i.g.p. 90 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4709,aia aequilibrium petto di pollo cotto al forno 140 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4710,freschi & soffici prosciutto crudo stagionato 60 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.1.0,False
4711,casa modena gran goloso salame rustico 80 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4712,culatello t.a.sapori&dintorni 90g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4713,citterio tagliofresco il salame di milano l'originale 70 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4714,freschi & soffici bresaola della valtellina i.g.p. 60 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.1.0,False
4715,mortadella bologna igp 500 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4716,senfter speck alto adige igp gusto delicato 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.2.9.0,False
4717,citterio sofficette prosciutto crudo 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,05.6.1.9,False
4718,"sapori & dintorni conad prosciutto di san daniele dop stagionatura minima 16 mesi 0,110 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4719,"sapori & dintorni conad mortadella 0,120 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4720,aia aequilibrium bresaola di tacchino 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,01.2.9.0,False
4721,salame milano vasc.fres.&conv.conad,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.9.9,False
4722,citterio sofficette petto di pollo al forno 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,2,qwen2.5:32b,01.1.9.9,False
4723,pancetta cub.affum.beretta gr.75x2,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,01.1.9.9,False
4724,salame milano tagliere d/tradizioni,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4725,bresaola valtel.igp fres&conv.conad,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.2.2,False
4726,fiorucci pallina di prosciutto cotto 150 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4727,"""pr.crudo.aff.st.30m""""angelo""""100gca*""",formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4728,speck alto adige igp sapori & dintorni,formaggi e salumi salumi stagionati,01.1.2.3,True,6,qwen2.5:32b,15.3.2.0,False
4729,fratelli beretta pancetta dolce a cubetti 2 x 75 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4730,sapori & dintorni conad pancetta 0.110 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,05.6.1.9,False
4731,rigamonti bresaola della valtellina i.g.p. punta d'anca 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4732,rigamonti bresaola della valtellina i.g.p. punta d'anca 70 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4733,conad piacersi mortadella di pollo 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.2.9.0,False
4734,citterio la merenda bresaola della valtellina i.g.p. 30 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4735,recla speck alto adige igp cubetti 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.1.9.9,False
4736,citterio sofficette bresaola della valtellina i.g.p. 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.9.9,False
4737,conad freschi & convenienti salame golfetta 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.2.2,False
4738,"fratelli beretta salamini piccante 2 x 42,5 g",formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.1.0,False
4739,freschi & convenienti prosciutto cotto praga 120 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.9.9,False
4740,cubetti di guanciale beretta,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,05.6.1.9,False
4741,sapori & dintorni conad speck alto adige igp,formaggi e salumi salumi freschi,01.1.2.3,True,4,qwen2.5:32b,01.2.9.0,False
4742,conad freschi & soffici bresaola della valtellina i.g.p. 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,12.1.4.1,False
4743,aia aequilibrium petto di tacchino cotto al forno 140 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4744,sapori & dintorni conad prosciutto di norcia igp 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,01.1.9.9,False
4745,citterio sofficette mortadella regina 80 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
4746,mortadella di pollo 100 g piacersi conad,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.2.9.0,False
4747,pancetta cubetti per amatriciana negroni,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.2.2,False
4748,fratelli beretta bacon fette 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.2.2,False
4749,conad cotto cubetti 2 x 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4750,pancetta dolce cubetti conad gr 100x2,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4751,citterio gli irresistibili salame bastoncini 2 x 30 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4752,conad freschi & convenienti antipasto di salumi 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.2.2,False
4753,fratelli beretta salamini tartufo 85 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4754,conad prosciutto cotto 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,15.3.2.0,False
4755,pancetta cub.dolce beretta gr.75 x2,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4756,senfter speck alto adige igp 80 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4757,negroni prosciutto crudo 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4758,antipasto salumi freschi&conv.conad,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4759,negroni gran crudo 80 g,formaggi e salumi salumi confezionati,01.1.2.3,True,2,qwen2.5:32b,01.1.9.9,False
4760,freschi & convenienti antipasto di salumi 120 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4761,citterio la merenda prosciutto crudo 30 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4762,sapori & dintorni conad finocchiona igp 110 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4763,citterio tagliofresco bresaola della valtellina i.g.p. 70 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4764,"sapori & dintorni conad spianata piccante 0,110 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.9.9,False
4765,speck stick 2 x 50 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
4766,bresaola della valtellina i.g.p. 100 g sapori & dintorni conad,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4767,mortad.pallina suprema nat.fiorucci,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
4768,lombo stagionato sal.pi,formaggi e salumi salumi freschi,01.1.2.3,True,9,qwen2.5:32b,05.6.1.9,False
4769,rovagnati i firmati mortadella bologna igp 95 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4770,conad freschi & convenienti salame ungherese 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.2.2,False
4771,citterio tagliofresco il prosciutto crudo il prosciutto del poggio 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4772,sapori & dintorni conad speck cotto 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.2.9.0,False
4773,fiorucci pallina di suprema 150 g,formaggi e salumi salumi confezionati,01.1.2.3,True,1,qwen2.5:32b,01.1.2.2,False
4774,rosa dell'angelo coppa nostrana,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.2.2,False
4775,sapori & dintorni conad speck alto adige igp 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.1.9.9,False
4776,negroni bacon 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4777,"sapori & dintorni conad prosciutto di parma dop stagionatura minima 18 mesi 0,120 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4778,cotto cubetti 2 x 100 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4779,conad piacersi petto di tacchino al forno 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,2,qwen2.5:32b,01.2.9.0,False
4780,"sapori & dintorni conad prosciutto di carpegna dop 0,100 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4781,citterio la merenda petto di tacchino al forno 40 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4782,citterio sofficette salame di milano l'originale 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.1.9.9,False
4783,petali di speck negroni 100g,formaggi e salumi salumi confezionati,01.1.2.3,True,1,qwen2.5:32b,01.2.9.0,False
4784,rigamonti bresaola di equino 80 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4785,conad piacersi petto di pollo al forno 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.2.2,False
4786,fratelli beretta il guanciale stick 2 x 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4787,negroni negronetto 75 g,formaggi e salumi salumi confezionati,01.1.2.3,False,0,qwen2.5:32b,01.2.9.0,False
4788,fratelli beretta fresca salumeria prosciutto crudo 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.2.1.0,False
4789,"sapori & dintorni conad porchetta arrosto 0,100 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.2.9.0,False
4790,prosciutto cotto cubetti conad gr 100 x2,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.9.0,False
4791,conad salame milano 200 g,formaggi e salumi salumi stagionati,01.1.2.3,True,8,qwen2.5:32b,01.1.2.2,False
4792,"sapori & dintorni conad prosciutto arrosto 0,120 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,11.1.1.1,False
4793,speck alto adige igp freschi &convenienti conad,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4794,freschi & convenienti salame golfetta 100 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.2.9.0,False
4795,conad freschi & convenienti prosciutto cotto di praga 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4796,sapori & dintorni conad culatta emilia stagionatura minima 14 mesi 0.090 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4797,conad freschi & convenienti carpaccio di bresaola 90 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.2.2,False
4798,salame milano 60 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.2.2,False
4799,fratelli beretta il cotto a cubetti 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,3,qwen2.5:32b,01.1.9.9,False
4800,coppa tagliere delle tradizioni,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.1.2.2,False
4801,freschi & convenienti bresaola della valtellina i.g.p. 90 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,01.2.1.0,False
4802,freschi & convenienti mortadella bologna igp g 100 conad,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4803,negroni pancetta dolce in cubetti 2 x 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.9.9,False
4804,jamon serrano t.away tello gr.100,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.8.3,False
4805,conad salame casareccio 240 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.1.2.2,False
4806,conad mortadella bologna igp 500 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,13.1.1.1,False
4807,negroni pancetta affumicata in cubetti 2 x 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.9.9,False
4808,pancetta cubetti carbonara negroni,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.2.2,False
4809,"sapori & dintorni conad coppa artigianale 0,130 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.9.9,False
4810,pancetta cubet.amatriciana negroni,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.2.2,False
4811,sapori & dintorni conad lonzino stagionato 0.090 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.9.9,False
4812,"sapori & dintorni conad culatello 0,090 kg",formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.1.9.9,False
4813,sapori & dintorni conad prosciutto di norcia igp 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,11,qwen2.5:32b,01.1.9.9,False
4814,sapori & dintorni conad prosciutto toscano dop 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4815,citterio citterino riassunto 60 g,formaggi e salumi salumi confezionati,01.1.2.3,False,0,qwen2.5:32b,01.1.9.9,False
4816,aia aequilibrium fior di gusto tacchino cotto al forno 120 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.1.9.9,False
4817,casa modena liberamente tacchino arrosto 110 g,formaggi e salumi salumi confezionati,01.1.2.3,True,4,qwen2.5:32b,01.2.9.0,False
4818,negroni mortadella bologna igp 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
4819,prosc.cotto a.q.m.doro riva 120g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4820,conad pancetta dolce cubetti 2 x 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4821,casa modena liberamente mortadella di pollo 110 g,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.2.9.0,False
4822,speck alto adige igp moser .,formaggi e salumi salumi stagionati,01.1.2.3,True,6,qwen2.5:32b,01.1.2.2,False
4823,conad freschi & convenienti prosciutto crudo stagionato 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,13.1.1.1,False
4824,citterio la merenda salame di milano 30 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
4825,prosciutto crudo vaschetta conad freschi&convenienti,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.2.9.0,False
4826,prosciutto cotto 100 g conad,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,15.3.2.0,False
4827,conad freschi & convenienti mortadella bologna igp 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.6.8,False
4828,sapori & dintorni conad tagliere toscano 0.120 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.1.9.9,False
4829,fratelli beretta pancetta affumicata a cubetti 2 x 75 g,formaggi e salumi salumi confezionati,01.1.2.3,True,10,qwen2.5:32b,01.1.9.9,False
4830,pancet.cubetti dolce conad gr.100x2,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.1.9.9,False
4831,conad freschi & soffici prosciutto crudo stagionato 60 g,formaggi e salumi salumi confezionati,01.1.2.3,True,9,qwen2.5:32b,13.1.1.1,False
4832,sapori & dintorni conad coppa 0.110 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
4833,prosc.cotto tagliere d/tradizioni,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.2.2,False
4834,sapori & dintorni conad carne salada del trentino 0.110 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.1.9.9,False
4835,conad speck stick 2 x 50 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,15.3.2.0,False
4836,"fratelli beretta salamini classico 2 x 42,5 g",formaggi e salumi salumi confezionati,01.1.2.3,True,8,qwen2.5:32b,01.2.9.0,False
4837,sapori & dintorni conad spianata piccante 0.90 kg,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.9.9,False
4838,prosc.cotto a.qualita'fr&conv.conad,formaggi e salumi salumi confezionati,01.1.2.3,True,5,qwen2.5:32b,01.1.2.2,False
4839,fratelli beretta fresca salumeria salame milano 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,7,qwen2.5:32b,01.2.9.0,False
4840,conad freschi & convenienti salame napoli 100 g,formaggi e salumi salumi confezionati,01.1.2.3,True,6,qwen2.5:32b,01.2.9.0,False
